     0	0
     1	5444480
     2	5525568
     3	5421312
     4	5502400
     5	5571904
     6	5513984
     7	5432896
     8	5340224
     9	4506176
    10	4216576
    11	4170240
    12	4077568
    13	4054400
    14	4065984
    15	4089152
    16	4274496
    17	3799552
    18	6035264
    19	5340224
    20	5456064
    21	5513984
    22	5444480
    23	5456064
    24	5490816
    25	5340224
    26	5328640
    27	5120128
    28	5039040
    29	2108288
    30	7147328
    31	3834304
    32	3787968
    33	3706880
    34	3730048
    35	3625792
    36	3915392
    37	4564096
    38	4459840
    39	4795776
    40	4517760
    41	3880640
    42	3984896
    43	3973312
    44	3903808
    45	4158656
    46	4668352
    47	4483008
    48	4401920
    49	4645184
    50	5015872
    51	4367168
    52	5873088
    53	4378752
    54	3556288
    55	3672128
    56	3718464
    57	3741632
    58	3787968
    59	3706880
    60	3764800
    61	3764800
    62	3336192
    63	4587264
    64	5039040
    65	4969536
    66	5096960
    67	5143296
    68	5143296
    69	5131712
    70	5062208
    71	5073792
    72	4749440
    73	4761024
    74	3799552
    75	3660544
    76	3614208
    77	3579456
    78	3509952
    79	3602624
    80	3428864
    81	3845888
    82	3764800
    83	3787968
    84	3718464
    85	3787968
    86	3915392
    87	4008064
    88	4019648
    89	4008064
    90	3961728
    91	3950144
    92	3197184
    93	3463616
    94	3625792
    95	3892224
    96	3648960
    97	3973312
    98	3706880
    99	4054400
   100	3967744
   101	3585024
   102	3637376
   103	3753216
   104	3370944
   105	3370944
   106	3440448
   107	3336192
   108	3394112
   109	3440448
   110	3672128
   111	3950144
   112	3961728
   113	4065984
   114	4390336
   115	4448256
   116	4239744
   117	4459840
   118	4390336
   119	4262912
   120	4390336
   121	4471424
   122	4320832
   123	4262912
   124	4054400
   125	3405696
   126	2983104
   127	2832064
   128	2722240
   129	2548480
   130	2536896
   131	2560064
   132	2849664
   133	2768576
   134	2803328
   135	2953920
   136	2339968
   137	3695296
   138	2386304
   139	2339968
   140	1795520
   141	2108288
   142	2177792
   143	2224128
   144	2224128
   145	1922944
   146	2467392
   147	2409472
   148	2560064
   149	2560064
   150	2560064
   151	2548480
   152	2594816
   153	2560064
   154	1807104
   155	3730048
   156	3081344
   157	3174016
   158	3092928
   159	3243520
   160	3220352
   161	3081344
   162	3162432
   163	3243520
   164	3092928
   165	3150848
   166	2786176
   167	3017408
   168	2293632
   169	2374720
   170	2374720
   171	2409472
   172	2421056
   173	2444224
   174	2548480
   175	2061952
   176	3463616
   177	2896000
   178	3046592
   179	3208768
   180	3104512
   181	3011840
   182	3150848
   183	2224128
   184	3614208
   185	3092928
   186	4123904
   187	4216576
   188	4147072
   189	4204992
   190	4135488
   191	4216576
   192	4239744
   193	4262912
   194	3104512
   195	5363392
   196	3428864
   197	3382528
   198	3231936
   199	3197184
   200	3220352
   201	3266688
   202	3336192
   203	3602624
   204	3811136
   205	3799552
   206	3834304
   207	3869056
   208	3822720
   209	3845888
   210	3903808
   211	4008064
   212	4031232
   213	4228160
   214	4413504
   215	4540928
   216	4494592
   217	4483008
   218	4494592
   219	4483008
   220	4483008
   221	4459840
   222	4529344
   223	4587264
   224	4598848
   225	3544704
   226	5583488
   227	3625792
   228	3602624
   229	3602624
   230	3486784
   231	3591040
   232	3313024
   233	3672128
   234	3926976
   235	2722240
   236	5409728
   237	5050624
   238	5166464
   239	5247552
   240	5270720
   241	5270720
   242	5235968
   243	5224384
   244	5166464
   245	3950144
   246	5710912
   247	4911616
   248	5015872
   249	2566080
   250	6840128
   251	4842112
   252	4471424
   253	5108544
   254	4876864
   255	4784192
   256	4842112
   257	4934784
   258	4842112
   259	4784192
   260	4842112
   261	4876864
   262	5033472
   263	4210560
   264	3811136
   265	3695296
   266	3753216
   267	3602624
   268	4031232
   269	4054400
   270	4054400
   271	4042816
   272	4077568
   273	3942355
