     0	0
     1	6.800000
     2	70.200000
     3	110.900000
     4	141.700000
     5	164.100000
     6	181.800000
     7	195.800000
     8	207.800000
     9	218.200000
    10	226.600000
    11	234.200000
    12	240.600000
    13	246.300000
    14	251.300000
    15	255.800000
    16	260.100000
    17	263.700000
    18	266.800000
    19	269.900000
    20	272.500000
    21	275.200000
    22	277.500000
    23	279.700000
    24	281.600000
    25	283.900000
    26	285.800000
    27	287.300000
    28	288.900000
    29	290.500000
    30	291.800000
    31	293.100000
    32	294.500000
    33	295.600000
    34	296.600000
    35	297.700000
    36	298.800000
    37	299.700000
    38	293.600000
    39	294.700000
    40	295.900000
    41	296.700000
    42	297.500000
    43	298.500000
    44	299.100000
    45	299.900000
    46	300.700000
    47	301.100000
    48	302.000000
    49	302.700000
    50	303.400000
    51	303.900000
    52	304.600000
    53	305.000000
    54	305.600000
    55	306.100000
    56	306.700000
    57	307.200000
    58	307.700000
    59	308.200000
    60	308.600000
    61	309.100000
    62	309.600000
    63	309.900000
    64	310.500000
    65	310.800000
    66	311.000000
    67	311.600000
    68	311.700000
    69	312.100000
    70	312.400000
    71	312.700000
    72	312.900000
    73	313.400000
    74	313.600000
    75	313.800000
    76	314.200000
    77	314.400000
    78	314.900000
    79	314.900000
    80	315.500000
    81	315.500000
    82	315.700000
    83	316.100000
    84	316.200000
    85	316.400000
    86	316.600000
    87	316.900000
    88	316.900000
    89	317.400000
    90	317.500000
    91	317.500000
    92	317.700000
    93	317.900000
    94	318.000000
    95	318.000000
    96	318.200000
    97	318.500000
    98	318.500000
    99	318.800000
   100	318.800000
   101	318.900000
   102	319.400000
   103	319.500000
   104	319.700000
   105	319.700000
   106	319.700000
   107	319.900000
   108	319.900000
   109	319.900000
   110	319.900000
   111	319.900000
   112	320.100000
   113	320.100000
   114	320.400000
   115	320.700000
   116	320.700000
   117	320.700000
   118	320.800000
   119	320.900000
   120	320.900000
   121	321.000000
   122	321.100000
   123	321.100000
   124	318.700000
   125	318.700000
   126	318.900000
   127	319.000000
   128	319.100000
   129	319.200000
   130	319.300000
   131	319.400000
   132	319.400000
   133	319.700000
   134	319.800000
   135	319.900000
   136	319.900000
   137	320.000000
   138	320.100000
   139	320.400000
   140	320.400000
   141	320.500000
   142	320.500000
   143	320.500000
   144	320.600000
   145	320.900000
   146	321.000000
   147	321.000000
   148	321.200000
   149	321.300000
   150	321.300000
   151	321.400000
   152	321.400000
   153	321.600000
   154	321.700000
   155	321.800000
   156	321.800000
   157	321.900000
   158	321.900000
   159	321.900000
   160	321.900000
   161	322.200000
   162	322.300000
   163	322.400000
   164	322.600000
   165	322.600000
   166	322.600000
   167	322.700000
   168	322.700000
   169	322.800000
   170	322.800000
   171	322.900000
   172	323.100000
   173	323.100000
   174	323.300000
   175	323.400000
   176	323.400000
   177	323.400000
   178	323.400000
   179	323.500000
   180	323.500000
   181	323.500000
   182	323.600000
   183	323.600000
   184	323.600000
   185	323.700000
   186	323.800000
   187	323.800000
   188	323.800000
   189	324.000000
   190	324.000000
   191	324.000000
   192	324.100000
   193	324.100000
   194	324.100000
   195	324.300000
   196	324.300000
   197	324.400000
   198	324.500000
   199	324.700000
   200	324.700000
   201	324.700000
   202	324.700000
   203	324.700000
   204	325.000000
   205	325.000000
   206	323.500000
   207	323.600000
   208	323.700000
   209	323.700000
   210	323.700000
   211	323.800000
   212	323.800000
   213	323.900000
   214	324.100000
   215	324.300000
   216	324.300000
   217	324.300000
   218	324.300000
   219	324.300000
   220	324.300000
   221	324.400000
   222	324.500000
   223	324.700000
   224	324.800000
   225	324.800000
   226	324.900000
   227	324.900000
   228	324.900000
   229	324.900000
   230	325.000000
   231	325.000000
   232	325.000000
   233	325.100000
   234	325.100000
   235	325.200000
   236	325.300000
   237	325.400000
   238	325.500000
   239	325.500000
   240	325.600000
   241	325.700000
   242	325.700000
   243	325.700000
   244	325.800000
   245	325.800000
   246	325.900000
   247	325.900000
   248	325.900000
   249	326.000000
   250	326.000000
   251	326.000000
   252	326.000000
   253	326.100000
   254	326.200000
   255	326.200000
   256	326.300000
   257	326.300000
   258	326.400000
   259	326.600000
   260	326.600000
   261	326.600000
   262	326.600000
   263	326.700000
   264	326.700000
   265	326.700000
   266	326.700000
   267	326.700000
   268	326.700000
   269	326.500000
   270	325.100000
