     0	0
     1	15603648
     2	15638400
     3	15534144
     4	15707904
     5	17016896
     6	16970560
     7	17097984
     8	15673152
     9	15557312
    10	14144064
    11	13611200
    12	13611200
    13	14167232
    14	15221376
    15	14734848
    16	14537920
    17	15406720
    18	15881664
    19	15893248
    20	15962752
    21	15916416
    22	15951168
    23	15951168
    24	16345024
    25	16275520
    26	15939584
    27	15754240
    28	15951168
    29	16680960
    30	16553536
    31	15939584
    32	15928000
    33	15951168
    34	15916416
    35	15951168
    36	15951168
    37	15916416
    38	15962752
    39	16182848
    40	16321856
    41	17283328
    42	17480256
    43	17376000
    44	18047872
    45	17943616
    46	17132736
    47	16889472
    48	17526592
    49	18105792
    50	17155904
    51	17433920
    52	18881920
    53	17839360
    54	17457088
    55	17364416
    56	17387584
    57	18279552
    58	17688768
    59	19947648
    60	21256640
    61	20295168
    62	18766080
    63	16715712
    64	17155904
    65	17457088
    66	16958976
    67	15499392
    68	15592064
    69	15476224
    70	15348800
    71	15522560
    72	16750464
    73	16356608
    74	16669376
    75	16762048
    76	16559552
    77	17821760
    78	17190656
    79	15904832
    80	19495872
    81	17683200
    82	14392896
    83	13541696
    84	13275264
    85	13055168
    86	13622784
    87	14572672
    88	15395136
    89	16947392
    90	18766080
    91	15024448
    92	14734848
    93	16426112
    94	16576704
    95	16518784
    96	16333440
    97	16426112
    98	16240768
    99	16588288
   100	20132992
   101	26944384
   102	28438720
   103	28716736
   104	24731840
   105	16379776
   106	15707904
   107	21314560
   108	17074816
   109	7969792
   110	14456832
   111	14792768
   112	15962752
   113	18719744
   114	22333952
   115	17480256
   116	14410496
   117	12719232
   118	16680960
   119	14398912
   120	15835328
   121	16206016
   122	16785216
   123	17677184
   124	17584512
   125	20248832
   126	20156160
   127	20109824
   128	20132992
   129	18522816
   130	19345280
   131	21279808
   132	22090688
   133	22345536
   134	22264448
   135	22716224
   136	23828288
   137	24882432
   138	24801344
   139	21789504
   140	23156416
   141	19762304
   142	20967040
   143	21546240
   144	21963264
   145	22994240
   146	24187392
   147	25322624
   148	26365184
   149	27917440
   150	28531392
   151	27187648
   152	28195456
   153	24256896
   154	26469440
   155	27326656
   156	27604672
   157	27894272
   158	28566144
   159	28763072
   160	28774656
   161	28763072
   162	28473472
   163	19380032
   164	21094464
   165	21986432
   166	22137024
   167	23110080
   168	24175808
   169	25183616
   170	21129216
   171	22889984
   172	25033024
   173	19889728
   174	15765824
   175	16460864
   176	16148096
   177	15592064
   178	15603648
   179	17978368
   180	15974336
   181	15673152
   182	16414528
   183	16252352
   184	16159680
   185	12533888
   186	11421824
   187	8097216
   188	8317312
   189	8954432
   190	9579968
   191	10309760
   192	11479744
   193	12371712
   194	13483776
   195	15464640
   196	15951168
   197	15916416
   198	15962752
   199	15951168
   200	15916416
   201	15951168
   202	15939584
   203	15928000
   204	15962752
   205	15916416
   206	17179072
   207	17688768
   208	18360640
   209	18047872
   210	18372224
   211	18337472
   212	13171008
   213	11109056
   214	11919936
   215	12777152
   216	13622784
   217	14688512
   218	15545728
   219	15928000
   220	15962752
   221	15928000
   222	15939584
   223	15951168
   224	14312256
   225	14659328
   226	12962496
   227	10946880
   228	11780928
   229	12696064
   230	13727040
   231	14665344
   232	15626816
   233	15962752
   234	15916416
   235	16124928
   236	17341248
   237	16796800
   238	16738880
   239	18742912
   240	17179072
   241	16727296
   242	16553536
   243	16518784
   244	16101760
   245	16553536
   246	19646464
   247	18256384
   248	17839360
   249	17352832
   250	16819968
   251	17219840
   252	15018432
   253	15939584
   254	15962752
   255	15904832
   256	15962752
   257	15939584
   258	15928000
   259	16177280
   260	15725056
   261	15928000
   262	15951168
   263	15916416
   264	15951168
   265	15951168
   266	15916416
   267	15962752
   268	16171264
   269	15962752
   270	15904832
