1,20149.469376
1,22052.764893
1,22256.374359
1,22297.859192
1,23539.066315
1,25418.519974
1,27306.079865
1,28171.300888
1,30328.989029
1,31035.661697
1,31083.106995
1,32897.949219
1,33712.148666
1,36549.091339
1,36860.466003
1,38188.219070
1,39348.840714
1,41475.534439
1,41788.339615
1,43742.418289
1,45560.836792
1,46163.320541
1,47852.039337
1,48448.801041
1,49111.843109
1,51045.894623
1,52275.896072
1,53410.291672
1,54256.200790
1,57689.428329
1,57105.541229
1,58024.168015
1,61095.476151
1,62643.289566
1,64098.119736
1,64584.732056
1,65105.438232
1,68307.161331
1,66836.833954
1,68146.705627
1,71201.086044
1,71969.509125
1,73150.873184
1,75391.530991
1,74834.346771
1,76193.332672
1,73819.875717
1,80083.131790
1,78902.244568
1,81785.202026
1,83652.019501
1,86725.234985
1,87848.424911
1,88670.730591
1,84419.727325
1,96034.288406
1,83734.035492
1,86930.990219
1,88074.922562
1,92581.748962
1,91512.680054
1,95103.263855
1,95844.507217
1,98721.265793
1,99063.396454
1,101566.553116
1,102813.959122
1,106635.808945
1,102042.913437
1,106223.821640
1,110123.157501
1,111571.311951
1,109133.243561
1,115283.489227
1,103061.199188
1,117570.638657
1,115836.858749
1,109765.291214
1,123328.924179
1,124116.182327
1,117397.069931
1,118810.892105
1,121837.854385
1,122613.191605
1,127388.954163
1,127737.283707
1,128551.244736
1,129372.358322
1,132681.608200
1,133314.371109
1,133876.562119
1,134989.976883
1,135477.542877
1,136093.854904
1,137064.695358
1,136687.517166
1,135998.249054
1,134479.761124
1,134717.226028
1,137693.643570
1,134925.127029
1,157124.519348
1,171730.756760
1,129038.095474
1,124747.037888
1,132782.459259
1,134981.870651
1,134543.895721
1,132953.643799
1,133278.846741
1,132156.372070
1,134827.613831
1,131817.817688
1,133303.165436
1,133759.498596
1,132191.419601
1,133839.607239
1,131969.928741
1,125285.148621
1,131278.038025
1,134202.718735
1,134042.978287
1,131712.913513
1,137665.033340
1,134714.365005
1,134279.489517
1,139334.917068
1,133867.979050
1,131919.145584
1,133044.481277
1,133715.629578
1,134219.408035
1,134188.413620
1,135189.771652
1,133791.446686
1,133722.066879
1,134014.129639
1,135006.189346
1,134517.192841
1,135579.824448
1,132522.344589
1,133812.189102
1,133626.222610
1,135032.653809
1,132017.850876
1,134467.601776
1,133005.619049
1,133339.405060
1,132594.347000
1,133516.550064
1,133320.569992
1,134531.497955
1,136228.561401
1,133611.202240
1,133686.780930
1,133300.542831
1,133316.516876
1,133492.469788
1,135867.118835
