20181107210905.524,10.0.1.2,39908,10.0.3.8,5001,3,0.0-1.0,2621440,20971520,39078,3,0,79
20181107210906.439,10.0.1.2,39908,10.0.3.8,5001,3,1.0-2.0,1835008,14680064,47941,0,0,93
20181107210907.484,10.0.1.2,39908,10.0.3.8,5001,3,2.0-3.0,2097152,16777216,39721,1,0,79
20181107210908.529,10.0.1.2,39908,10.0.3.8,5001,3,3.0-4.0,2097152,16777216,49385,0,0,96
20181107210909.444,10.0.1.2,39908,10.0.3.8,5001,3,4.0-5.0,1835008,14680064,42142,1,0,83
20181107210910.499,10.0.1.2,39908,10.0.3.8,5001,3,5.0-6.0,1966080,15728640,50595,0,0,97
20181107210911.535,10.0.1.2,39908,10.0.3.8,5001,3,6.0-7.0,2097152,16777216,34961,2,0,69
20181107210912.459,10.0.1.2,39908,10.0.3.8,5001,3,7.0-8.0,1835008,14680064,43722,0,0,86
20181107210913.495,10.0.1.2,39908,10.0.3.8,5001,3,8.0-9.0,2097152,16777216,37733,1,0,73
20181107210914.550,10.0.1.2,39908,10.0.3.8,5001,3,9.0-10.0,2097152,16777216,46437,0,0,90
20181107210915.465,10.0.1.2,39908,10.0.3.8,5001,3,10.0-11.0,1835008,14680064,37766,1,0,74
20181107210916.510,10.0.1.2,39908,10.0.3.8,5001,3,11.0-12.0,2097152,16777216,46972,0,0,91
20181107210917.555,10.0.1.2,39908,10.0.3.8,5001,3,12.0-13.0,2097152,16777216,39223,1,0,77
20181107210918.470,10.0.1.2,39908,10.0.3.8,5001,3,13.0-14.0,1835008,14680064,47148,0,0,91
20181107210919.515,10.0.1.2,39908,10.0.3.8,5001,3,14.0-15.0,2097152,16777216,39212,1,0,77
20181107210920.440,10.0.1.2,39908,10.0.3.8,5001,3,15.0-16.0,1835008,14680064,46826,0,0,91
20181107210921.485,10.0.1.2,39908,10.0.3.8,5001,3,16.0-17.0,1966080,15728640,54315,0,0,107
20181107210922.520,10.0.1.2,39908,10.0.3.8,5001,3,17.0-18.0,2097152,16777216,46486,1,0,91
20181107210923.435,10.0.1.2,39908,10.0.3.8,5001,3,18.0-19.0,1835008,14680064,52386,0,0,104
20181107210924.480,10.0.1.2,39908,10.0.3.8,5001,3,19.0-20.0,2097152,16777216,42747,1,0,83
20181107210925.536,10.0.1.2,39908,10.0.3.8,5001,3,20.0-21.0,2097152,16777216,51702,0,0,101
20181107210926.451,10.0.1.2,39908,10.0.3.8,5001,3,21.0-22.0,1835008,14680064,56029,0,0,110
20181107210927.496,10.0.1.2,39908,10.0.3.8,5001,3,22.0-23.0,2097152,16777216,48473,1,0,96
20181107210928.542,10.0.1.2,39908,10.0.3.8,5001,3,23.0-24.0,2097152,16777216,54310,0,0,107
20181107210929.456,10.0.1.2,39908,10.0.3.8,5001,3,24.0-25.0,1835008,14680064,45002,1,0,89
20181107210930.502,10.0.1.2,39908,10.0.3.8,5001,3,25.0-26.0,2097152,16777216,53536,0,0,103
20181107210931.547,10.0.1.2,39908,10.0.3.8,5001,3,26.0-27.0,2097152,16777216,40751,1,0,82
20181107210932.461,10.0.1.2,39908,10.0.3.8,5001,3,27.0-28.0,1703936,13631488,49648,0,0,98
20181107210933.507,10.0.1.2,39908,10.0.3.8,5001,3,28.0-29.0,2097152,16777216,55200,0,0,108
20181107210934.552,10.0.1.2,39908,10.0.3.8,5001,3,29.0-30.0,2097152,16777216,47941,1,0,93
20181107210935.477,10.0.1.2,39908,10.0.3.8,5001,3,30.0-31.0,1835008,14680064,53783,0,0,104
20181107210936.512,10.0.1.2,39908,10.0.3.8,5001,3,31.0-32.0,2097152,16777216,43599,1,0,86
20181107210937.437,10.0.1.2,39908,10.0.3.8,5001,3,32.0-33.0,1835008,14680064,51392,0,0,100
20181107210938.512,10.0.1.2,39908,10.0.3.8,5001,3,33.0-34.0,2097152,16777216,54547,1,0,76
20181107210939.527,10.0.1.2,39908,10.0.3.8,5001,3,34.0-35.0,2097152,16777216,49418,0,0,97
20181107210940.442,10.0.1.2,39908,10.0.3.8,5001,3,35.0-36.0,1835008,14680064,55165,0,0,106
20181107210941.487,10.0.1.2,39908,10.0.3.8,5001,3,36.0-37.0,2097152,16777216,45148,1,0,90
20181107210942.542,10.0.1.2,39908,10.0.3.8,5001,3,37.0-38.0,2097152,16777216,53079,0,0,104
20181107210943.447,10.0.1.2,39908,10.0.3.8,5001,3,38.0-39.0,1835008,14680064,41337,1,0,80
20181107210944.502,10.0.1.2,39908,10.0.3.8,5001,3,39.0-40.0,1966080,15728640,50859,0,0,100
20181107210945.548,10.0.1.2,39908,10.0.3.8,5001,3,40.0-41.0,2097152,16777216,56122,0,0,110
20181107210946.463,10.0.1.2,39908,10.0.3.8,5001,3,41.0-42.0,1835008,14680064,47890,1,0,93
20181107210947.508,10.0.1.2,39908,10.0.3.8,5001,3,42.0-43.0,2097152,16777216,54136,0,0,106
20181107210948.453,10.0.1.2,39908,10.0.3.8,5001,3,43.0-44.0,1966080,15728640,43597,1,0,86
20181107210949.498,10.0.1.2,39908,10.0.3.8,5001,3,44.0-45.0,1966080,15728640,52310,0,0,101
20181107210950.443,10.0.1.2,39908,10.0.3.8,5001,3,45.0-46.0,1835008,14680064,55048,1,0,76
20181107210951.468,10.0.1.2,39908,10.0.3.8,5001,3,46.0-47.0,2097152,16777216,49490,0,0,97
20181107210952.513,10.0.1.2,39908,10.0.3.8,5001,3,47.0-48.0,2097152,16777216,55144,0,0,107
20181107210953.558,10.0.1.2,39908,10.0.3.8,5001,3,48.0-49.0,2097152,16777216,46845,1,0,91
20181107210954.473,10.0.1.2,39908,10.0.3.8,5001,3,49.0-50.0,1835008,14680064,52711,0,0,104
20181107210955.518,10.0.1.2,39908,10.0.3.8,5001,3,50.0-51.0,2097152,16777216,42855,1,0,83
20181107210956.433,10.0.1.2,39908,10.0.3.8,5001,3,51.0-52.0,1835008,14680064,37922,11,0,76
20181107210957.488,10.0.1.2,39908,10.0.3.8,5001,3,52.0-53.0,2097152,16777216,47948,0,0,94
20181107210958.534,10.0.1.2,39908,10.0.3.8,5001,3,53.0-54.0,2097152,16777216,40845,1,0,76
20181107210959.448,10.0.1.2,39908,10.0.3.8,5001,3,54.0-55.0,1835008,14680064,47913,0,0,94
20181107211000.504,10.0.1.2,39908,10.0.3.8,5001,3,55.0-56.0,2097152,16777216,53717,0,0,106
20181107211001.539,10.0.1.2,39908,10.0.3.8,5001,3,56.0-57.0,1966080,15728640,46433,1,0,90
20181107211002.454,10.0.1.2,39908,10.0.3.8,5001,3,57.0-58.0,1835008,14680064,39127,4,0,76
20181107211003.509,10.0.1.2,39908,10.0.3.8,5001,3,58.0-59.0,2097152,16777216,47936,0,0,94
20181107211004.554,10.0.1.2,39908,10.0.3.8,5001,3,59.0-60.0,2097152,16777216,40875,3,0,80
20181107211005.468,10.0.1.2,39908,10.0.3.8,5001,3,60.0-61.0,1835008,14680064,47978,0,0,94
20181107211006.514,10.0.1.2,39908,10.0.3.8,5001,3,61.0-62.0,2097152,16777216,40548,1,0,77
20181107211007.559,10.0.1.2,39908,10.0.3.8,5001,3,62.0-63.0,2097152,16777216,49363,0,0,96
20181107211008.474,10.0.1.2,39908,10.0.3.8,5001,3,63.0-64.0,1835008,14680064,36668,1,0,74
20181107211009.519,10.0.1.2,39908,10.0.3.8,5001,3,64.0-65.0,2097152,16777216,47863,0,0,93
20181107211010.434,10.0.1.2,39908,10.0.3.8,5001,3,65.0-66.0,1835008,14680064,37071,3,0,73
20181107211011.489,10.0.1.2,39908,10.0.3.8,5001,3,66.0-67.0,2097152,16777216,46879,0,0,91
20181107211012.564,10.0.1.2,39908,10.0.3.8,5001,3,67.0-68.0,2097152,16777216,40689,1,0,80
20181107211013.478,10.0.1.2,39908,10.0.3.8,5001,3,68.0-69.0,1835008,14680064,47910,0,0,93
20181107211014.523,10.0.1.2,39908,10.0.3.8,5001,3,69.0-70.0,2097152,16777216,40687,1,0,80
20181107211015.448,10.0.1.2,39908,10.0.3.8,5001,3,70.0-71.0,1835008,14680064,47961,0,0,93
20181107211016.493,10.0.1.2,39908,10.0.3.8,5001,3,71.0-72.0,2097152,16777216,40662,1,0,79
20181107211017.538,10.0.1.2,39908,10.0.3.8,5001,3,72.0-73.0,2097152,16777216,49309,0,0,94
20181107211018.453,10.0.1.2,39908,10.0.3.8,5001,3,73.0-74.0,1703936,13631488,39237,1,0,79
20181107211019.498,10.0.1.2,39908,10.0.3.8,5001,3,74.0-75.0,2097152,16777216,47955,0,0,94
20181107211020.543,10.0.1.2,39908,10.0.3.8,5001,3,75.0-76.0,2097152,16777216,40652,1,0,80
20181107211021.457,10.0.1.2,39908,10.0.3.8,5001,3,76.0-77.0,1835008,14680064,47974,0,0,94
20181107211022.502,10.0.1.2,39908,10.0.3.8,5001,3,77.0-78.0,2097152,16777216,40535,1,0,79
20181107211023.558,10.0.1.2,39908,10.0.3.8,5001,3,78.0-79.0,2097152,16777216,48470,0,0,94
20181107211024.472,10.0.1.2,39908,10.0.3.8,5001,3,79.0-80.0,1835008,14680064,40431,1,0,79
20181107211025.548,10.0.1.2,39908,10.0.3.8,5001,3,80.0-81.0,2097152,16777216,34751,7,0,67
20181107211026.472,10.0.1.2,39908,10.0.3.8,5001,3,81.0-82.0,1835008,14680064,43600,0,0,86
20181107211027.518,10.0.1.2,39908,10.0.3.8,5001,3,82.0-83.0,2097152,16777216,52249,0,0,101
20181107211028.563,10.0.1.2,39908,10.0.3.8,5001,3,83.0-84.0,2097152,16777216,45148,1,0,90
20181107211029.478,10.0.1.2,39908,10.0.3.8,5001,3,84.0-85.0,1835008,14680064,50954,0,0,101
20181107211030.523,10.0.1.2,39908,10.0.3.8,5001,3,85.0-86.0,2097152,16777216,45102,1,0,89
20181107211031.438,10.0.1.2,39908,10.0.3.8,5001,3,86.0-87.0,1835008,14680064,50875,0,0,100
20181107211032.483,10.0.1.2,39908,10.0.3.8,5001,3,87.0-88.0,2097152,16777216,45051,1,0,89
20181107211033.538,10.0.1.2,39908,10.0.3.8,5001,3,88.0-89.0,2097152,16777216,51592,0,0,101
20181107211034.453,10.0.1.2,39908,10.0.3.8,5001,3,89.0-90.0,1835008,14680064,44016,1,0,87
20181107211035.439,10.0.1.2,39908,10.0.3.8,5001,3,90.0-91.0,1179648,9437184,45989,6,0,53
20181107211036.535,10.0.1.2,39908,10.0.3.8,5001,3,91.0-92.0,1310720,10485760,58290,0,0,69
20181107211037.631,10.0.1.2,39908,10.0.3.8,5001,3,92.0-93.0,1310720,10485760,70464,0,0,82
20181107211038.505,10.0.1.2,39908,10.0.3.8,5001,3,93.0-94.0,1048576,8388608,77484,0,0,91
20181107211039.600,10.0.1.2,39908,10.0.3.8,5001,3,94.0-95.0,1310720,10485760,84985,0,0,101
20181107211040.475,10.0.1.2,39908,10.0.3.8,5001,3,95.0-96.0,1048576,8388608,47355,4,0,52
20181107211041.560,10.0.1.2,39908,10.0.3.8,5001,3,96.0-97.0,1310720,10485760,58119,0,0,67
20181107211042.435,10.0.1.2,39908,10.0.3.8,5001,3,97.0-98.0,1048576,8388608,67627,0,0,77
20181107211043.530,10.0.1.2,39908,10.0.3.8,5001,3,98.0-99.0,1310720,10485760,77483,0,0,89
20181107211044.625,10.0.1.2,39908,10.0.3.8,5001,3,99.0-100.0,1310720,10485760,85078,0,0,100
