     0	0
     1	0.078
     2	0.071
     3	0.064
     4	0.059
     5	0.073
     6	0.065
     7	0.058
     8	0.072
     9	0.068
    10	0.061
    11	0.077
    12	0.070
    13	0.060
    14	0.056
    15	0.068
    16	0.060
    17	0.060
    18	0.078
    19	0.064
    20	0.068
    21	0.058
    22	0.074
    23	0.068
    24	0.058
    25	0.059
    26	0.069
    27	0.062
    28	0.057
    29	0.071
    30	0.060
    31	0.058
    32	0.073
    33	0.063
    34	0.059
    35	0.073
    36	0.065
    37	0.056
    38	0.075
    39	0.068
    40	0.062
    41	0.076
    42	0.065
    43	0.061
    44	0.078
    45	0.069
    46	0.061
    47	0.078
    48	0.075
    49	0.061
    50	0.057
    51	0.067
    52	0.063
    53	0.058
    54	0.068
    55	0.064
    56	0.055
    57	0.064
    58	0.056
    59	0.072
    60	0.059
    61	0.058
    62	0.076
    63	0.065
    64	0.059
    65	0.077
    66	0.068
    67	0.055
    68	0.071
    69	0.059
    70	0.058
    71	0.083
    72	0.068
    73	0.060
    74	0.081
    75	0.068
    76	0.063
    77	0.080
    78	0.069
    79	0.058
    80	0.072
    81	0.061
    82	0.059
    83	0.073
    84	0.070
    85	0.060
    86	0.056
    87	0.071
    88	0.062
    89	0.057
    90	0.075
    91	0.276
    92	0.230
    93	0.207
    94	0.197
    95	0.171
    96	0.194
    97	0.230
    98	0.174
    99	0.198
   100	0.175
   101	0.185
   102	0.232
   103	0.214
   104	0.226
   105	0.198
   106	0.184
   107	0.194
   108	0.215
   109	0.201
   110	0.204
   111	0.202
   112	0.182
   113	0.235
   114	0.218
   115	0.178
   116	0.216
   117	0.177
   118	0.215
   119	0.222
   120	0.200
   121	0.232
   122	0.208
   123	0.195
   124	0.192
   125	0.193
   126	0.199
   127	0.206
   128	0.205
   129	0.214
   130	0.190
   131	0.193
   132	0.220
   133	0.248
   134	0.176
   135	0.220
   136	0.221
   137	0.227
   138	0.208
   139	0.198
   140	0.226
   141	0.191
   142	0.176
   143	0.222
   144	0.217
   145	0.233
   146	0.157
   147	0.233
   148	0.243
   149	0.219
   150	0.221
   151	0.198
   152	0.194
   153	0.217
   154	0.203
   155	0.201
   156	0.178
   157	0.193
   158	0.244
   159	0.219
   160	0.197
   161	0.214
   162	0.179
   163	0.181
   164	0.208
   165	0.235
   166	0.211
   167	0.222
   168	0.201
   169	0.218
   170	0.177
   171	0.202
   172	0.229
   173	0.224
   174	0.235
   175	0.225
   176	0.203
   177	0.243
   178	0.201
   179	0.204
   180	0.170
   181	0.068
   182	0.061
   183	0.057
   184	0.078
   185	0.070
   186	0.062
   187	0.057
   188	0.071
   189	0.066
   190	0.056
   191	0.074
   192	0.065
   193	0.059
   194	0.079
   195	0.066
   196	0.057
   197	0.076
   198	0.068
   199	0.060
   200	0.072
   201	0.067
   202	0.062
   203	0.058
   204	0.070
   205	0.062
   206	0.081
   207	0.071
   208	0.065
   209	0.058
   210	0.075
   211	0.069
   212	0.055
   213	0.070
   214	0.067
   215	0.057
   216	0.080
   217	0.067
   218	0.061
   219	0.077
   220	0.069
   221	0.059
   222	0.081
   223	0.069
   224	0.064
   225	0.056
   226	0.077
   227	0.058
   228	0.056
   229	0.071
   230	0.062
   231	0.059
   232	0.081
   233	0.065
   234	0.056
   235	0.074
   236	0.065
   237	0.059
   238	0.075
   239	0.072
   240	0.064
   241	0.078
   242	0.070
   243	0.066
   244	0.081
   245	0.069
   246	0.063
   247	0.056
   248	0.071
   249	0.064
   250	0.082
   251	0.071
   252	0.071
   253	0.062
   254	0.078
   255	0.071
   256	0.059
   257	0.054
   258	0.070
   259	0.057
   260	0.056
   261	0.073
   262	0.061
   263	0.076
   264	0.061
   265	0.057
   266	0.067
   267	0.062
   268	0.057
   269	0.070
   270	0.068
