20181109154425.204,10.0.1.2,40918,10.0.3.8,5001,3,0.0-1.0,786432,6291456,107846,0,0,56
20181109154426.310,10.0.1.2,40918,10.0.3.8,5001,3,1.0-2.0,655360,5242880,162474,0,0,83
20181109154427.427,10.0.1.2,40918,10.0.3.8,5001,3,2.0-3.0,655360,5242880,215464,0,0,110
20181109154428.312,10.0.1.2,40918,10.0.3.8,5001,3,3.0-4.0,524288,4194304,254916,0,0,131
20181109154429.339,10.0.1.2,40918,10.0.3.8,5001,3,4.0-5.0,558424,4467392,306212,0,0,156
20181109154430.375,10.0.1.2,40918,10.0.3.8,5001,3,5.0-6.0,650096,5200768,347303,0,0,182
20181109154431.401,10.0.1.2,40918,10.0.3.8,5001,3,6.0-7.0,716760,5734080,395057,0,0,220
20181109154432.306,10.0.1.2,40918,10.0.3.8,5001,3,7.0-8.0,522032,4176256,272190,27,0,161
20181109154433.351,10.0.1.2,40918,10.0.3.8,5001,3,8.0-9.0,781168,6249344,276879,0,0,190
20181109154434.377,10.0.1.2,40918,10.0.3.8,5001,3,9.0-10.0,651600,5212800,316321,0,0,212
20181109154435.403,10.0.1.2,40918,10.0.3.8,5001,3,10.0-11.0,651600,5212800,329789,0,0,223
20181109154436.419,10.0.1.2,40918,10.0.3.8,5001,3,11.0-12.0,716760,5734080,337598,0,0,227
20181109154437.445,10.0.1.2,40918,10.0.3.8,5001,3,12.0-13.0,716760,5734080,333595,0,0,227
20181109154438.471,10.0.1.2,40918,10.0.3.8,5001,3,13.0-14.0,651600,5212800,341983,0,0,227
20181109154439.497,10.0.1.2,40918,10.0.3.8,5001,3,14.0-15.0,716760,5734080,348134,0,0,233
20181109154440.522,10.0.1.2,40918,10.0.3.8,5001,3,15.0-16.0,716760,5734080,367896,0,0,244
20181109154441.468,10.0.1.2,40918,10.0.3.8,5001,3,16.0-17.0,522032,4176256,276494,2,0,120
20181109154442.504,10.0.1.2,40918,10.0.3.8,5001,3,17.0-18.0,846328,6770624,257556,1,0,117
20181109154443.530,10.0.1.2,40918,10.0.3.8,5001,3,18.0-19.0,521280,4170240,208077,0,0,104
20181109154444.556,10.0.1.2,40918,10.0.3.8,5001,3,19.0-20.0,521280,4170240,219016,0,0,111
20181109154445.572,10.0.1.2,40918,10.0.3.8,5001,3,20.0-21.0,521280,4170240,227050,0,0,113
20181109154446.598,10.0.1.2,40918,10.0.3.8,5001,3,21.0-22.0,521280,4170240,227284,0,0,113
20181109154447.111,10.0.1.2,40918,10.0.3.8,5001,3,22.0-23.0,260640,2085120,227297,0,0,113
20181109154448.136,10.0.1.2,40918,10.0.3.8,5001,3,23.0-24.0,521280,4170240,229745,0,0,118
20181109154449.162,10.0.1.2,40918,10.0.3.8,5001,3,24.0-25.0,521280,4170240,244925,0,0,128
20181109154450.188,10.0.1.2,40918,10.0.3.8,5001,3,25.0-26.0,521280,4170240,275136,0,0,149
20181109154451.204,10.0.1.2,40918,10.0.3.8,5001,3,26.0-27.0,586440,4691520,330033,0,0,182
20181109154452.230,10.0.1.2,40918,10.0.3.8,5001,3,27.0-28.0,521280,4170240,378829,0,0,233
20181109154453.256,10.0.1.2,40918,10.0.3.8,5001,3,28.0-29.0,586440,4691520,262657,38,0,149
20181109154454.564,10.0.1.2,40918,10.0.3.8,5001,3,29.0-30.0,912240,7297920,291555,0,0,217
20181109154455.590,10.0.1.2,40918,10.0.3.8,5001,3,30.0-31.0,651600,5212800,319939,0,0,240
20181109154456.103,10.0.1.2,40918,10.0.3.8,5001,3,31.0-32.0,390960,3127680,343836,0,0,247
20181109154457.128,10.0.1.2,40918,10.0.3.8,5001,3,32.0-33.0,781920,6255360,355448,0,0,257
20181109154458.154,10.0.1.2,40918,10.0.3.8,5001,3,33.0-34.0,716760,5734080,355637,0,0,258
20181109154459.180,10.0.1.2,40918,10.0.3.8,5001,3,34.0-35.0,716760,5734080,363754,0,0,258
20181109154500.196,10.0.1.2,40918,10.0.3.8,5001,3,35.0-36.0,781920,6255360,324414,1,0,183
20181109154501.222,10.0.1.2,40918,10.0.3.8,5001,3,36.0-37.0,716760,5734080,341949,0,0,214
20181109154502.248,10.0.1.2,40918,10.0.3.8,5001,3,37.0-38.0,586440,4691520,373234,0,0,238
20181109154503.274,10.0.1.2,40918,10.0.3.8,5001,3,38.0-39.0,651600,5212800,375557,4,0,216
20181109154504.300,10.0.1.2,40918,10.0.3.8,5001,3,39.0-40.0,586440,4691520,260463,21,0,182
20181109154505.326,10.0.1.2,40918,10.0.3.8,5001,3,40.0-41.0,781920,6255360,289327,0,0,200
20181109154506.342,10.0.1.2,40918,10.0.3.8,5001,3,41.0-42.0,716760,5734080,317158,0,0,209
20181109154507.368,10.0.1.2,40918,10.0.3.8,5001,3,42.0-43.0,651600,5212800,295911,0,0,212
20181109154508.394,10.0.1.2,40918,10.0.3.8,5001,3,43.0-44.0,781920,6255360,320513,0,0,212
20181109154509.420,10.0.1.2,40918,10.0.3.8,5001,3,44.0-45.0,521280,4170240,258414,3,0,155
