1,243.902206
1,234.603882
1,225.067139
1,276.088715
1,224.828720
1,4713.773727
1,11527.061462
1,260.829926
1,209.808350
1,223.875046
1,230.073929
1,202.417374
1,246.524811
1,260.591507
1,211.477280
1,246.286392
1,242.233276
1,216.007233
1,226.259232
1,231.742859
1,238.656998
1,338.315964
1,264.883041
1,12230.157852
1,324.964523
1,337.123871
1,282.526016
1,249.624252
1,318.288803
1,289.916992
1,288.486481
1,276.803970
1,276.088715
1,245.094299
1,432.968140
1,277.042389
1,288.486481
1,267.982483
1,288.724899
1,278.472900
1,292.539597
1,264.883041
1,283.241272
1,274.658203
1,270.843506
1,246.286392
1,229.597092
1,234.842300
1,299.930573
1,232.696533
1,1327.991486
1,285.625458
1,341.415405
1,304.698944
1,263.452530
1,266.551971
1,323.772430
1,292.539597
1,265.836716
1,241.041183
1,234.127045
1,248.670578
1,310.897827
1,303.268433
1,229.358673
1,209.808350
1,276.327133
1,283.956528
1,287.532806
1,255.346298
1,238.895416
1,231.504440
1,306.367874
1,261.306763
1,267.267227
1,277.757645
1,281.810760
1,262.498856
1,315.189362
1,234.603882
1,258.922577
1,298.261642
1,267.744064
1,249.862671
1,406.742096
1,308.036804
1,303.030014
1,252.246857
1,298.976898
1,254.631042
1,313.043594
1,300.884247
1,292.301178
1,241.041183
1,271.558762
1,254.869461
1,285.863876
1,291.347504
1,262.737274
1,204.801559
1,413.417816
1,246.524811
1,247.001648
1,261.783600
1,287.532806
1,226.497650
1,272.035599
1,247.955322
1,412.940979
1,260.114670
1,323.772430
1,281.810760
1,331.878662
1,259.160995
1,247.716904
1,258.684158
1,315.427780
1,276.565552
1,1038.312912
1,274.181366
1,1417.398453
1,328.779221
1,292.778015
1,294.923782
1,291.109085
1,294.923782
1,241.041183
1,245.332718
1,265.598297
1,258.207321
1,291.109085
1,294.685364
1,235.795975
1,240.087509
1,314.950943
1,280.857086
1,201.702118
1,277.519226
1,235.080719
1,218.629837
1,221.252441
1,217.199326
1,243.663788
1,223.875046
1,249.147415
1,225.305557
1,218.629837
1,240.325928
1,245.571136
1,230.550766
1,3418.922424
1,220.298767
1,258.445740
1,233.411789
1,6887.912750
1,230.073929
1,224.351883
1,219.106674
1,235.080719
1,236.988068
1,259.637833
1,240.564346
1,186.920166
1,224.590302
1,236.749649
1,229.597092
1,323.534012
1,229.358673
1,181.913376
1,243.902206
1,270.366669
1,1228.570938
1,433.921814
1,270.366669
1,206.470490
1,227.212906
1,470.638275
1,216.245651
1,203.847885
1,225.305557
1,269.412994
1,207.662582
1,243.425369
1,224.828720
1,205.993652
1,225.782394
1,261.068344
1,239.610672
1,245.809555
1,223.636627
1,384.569168
1,270.843506
1,234.842300
1,205.516815
1,252.723694
1,225.782394
1,298.738480
1,227.212906
1,267.505646
1,233.411789
2,276.803970
2,225.782394
2,232.458115
2,223.875046
2,310.659409
2,228.166580
2,233.650208
2,239.133835
2,236.988068
2,243.186951
2,308.990479
2,216.722488
2,393.390656
2,323.534012
2,291.824341
2,216.245651
2,254.631042
2,197.410583
2,278.234482
2,222.682953
2,253.438950
2,214.815140
2,261.306763
2,229.120255
2,288.963318
2,226.259232
2,288.486481
2,248.908997
2,250.339508
2,213.623047
2,352.382660
2,219.106674
2,199.794769
2,211.954117
2,250.816345
2,209.093094
2,210.046768
2,221.014023
2,239.610672
2,240.802765
2,260.829926
2,269.412994
2,396.966934
2,1233.339310
2,387.430191
2,261.545181
2,253.677368
2,221.490860
2,243.186951
2,215.768814
2,222.682953
2,247.716904
2,215.053558
2,269.174576
2,256.538391
2,204.086304
2,202.894211
2,261.068344
2,205.039978
2,223.159790
2,261.068344
2,240.087509
2,206.232071
2,275.850296
2,208.139420
2,210.046768
2,221.252441
2,205.755234
2,237.703323
2,235.080719
2,1195.192337
2,3981.351852
2,227.928162
2,334.739685
2,216.960907
2,232.934952
2,238.895416
2,227.689743
2,185.728073
2,228.881836
2,224.351883
2,240.802765
2,285.863876
2,252.246857
2,222.682953
2,212.669373
2,214.099884
2,219.583511
2,233.888626
2,252.485275
2,285.863876
2,231.504440
2,1238.346100
2,1324.653625
2,294.446945
2,263.452530
2,417.470932
2,235.080719
2,231.266022
2,231.742859
2,319.719315
2,214.338303
2,242.710114
2,216.484070
2,195.741653
2,314.235687
2,213.146210
2,219.106674
2,243.902206
2,231.266022
2,221.014023
2,217.437744
2,347.375870
2,221.967697
2,204.086304
2,269.412994
2,317.096710
2,226.736069
2,245.809555
2,241.041183
2,199.556351
2,230.312347
2,236.749649
2,217.199326
2,207.424164
2,190.258026
2,208.616257
2,211.000443
2,248.908997
2,184.297562
2,237.703323
2,203.609467
2,1398.324966
2,242.233276
2,214.815140
2,8224.964142
2,416.994095
2,172.138214
2,555.992126
2,213.146210
2,226.736069
2,245.332718
2,225.543976
2,213.384628
2,259.637833
2,203.371048
2,344.991684
2,204.801559
2,232.696533
2,215.530396
2,254.154205
2,224.351883
2,221.490860
2,189.304352
2,248.432159
2,208.854675
2,297.307968
2,320.672989
2,243.902206
2,221.729279
2,267.505646
2,278.234482
2,275.611877
2,211.715698
2,239.610672
2,224.590302
2,274.896622
2,249.624252
2,260.353088
2,209.331512
2,224.113464
2,229.358673
2,313.282013
2,235.557556
2,323.057175
2,238.418579
2,304.937363
2,224.351883
2,275.611877
2,254.392624
2,244.379044
2,219.345093
2,264.406204
2,230.073929
2,248.432159
2,227.212906
2,264.644623
2,230.312347
2,233.888626
2,239.372253
2,244.379044
2,217.676163
2,225.305557
2,254.631042
2,303.983688
2,267.744064
2,268.220901
2,266.790390
2,232.219696
2,200.510025
4,248.670578
4,237.464905
4,272.035599
4,249.385834
4,303.268433
4,243.902206
4,278.472900
4,207.185745
4,281.095505
4,221.729279
4,1109.600067
4,232.934952
4,246.524811
4,347.614288
4,356.912613
4,224.351883
4,231.027603
4,237.941742
4,367.879868
4,266.790390
4,264.644623
4,231.742859
4,246.763229
4,262.498856
4,219.583511
4,231.027603
4,252.723694
4,219.106674
4,244.140625
4,241.518021
4,251.531601
4,216.007233
4,262.498856
4,240.087509
4,269.174576
4,223.636627
4,247.240067
4,231.027603
4,250.577927
4,271.797180
4,238.895416
4,294.685364
4,237.464905
4,406.980515
4,266.790390
4,214.815140
4,224.113464
4,212.192535
4,204.801559
4,211.477280
4,209.569931
4,242.233276
4,243.663788
4,243.425369
4,216.007233
4,299.215317
4,252.485275
4,221.729279
4,279.188156
4,244.140625
4,255.346298
4,210.046768
4,265.836716
4,242.233276
4,263.929367
4,236.749649
4,215.768814
4,238.180161
4,260.591507
4,255.823135
4,247.955322
4,235.080719
