20181107205531.361,10.0.2.6,44366,10.0.4.12,5001,3,0.0-1.0,2621440,20971520,34639,12,0,48
20181107205532.335,10.0.2.6,44366,10.0.4.12,5001,3,1.0-2.0,1441792,11534336,44077,0,0,65
20181107205533.260,10.0.2.6,44366,10.0.4.12,5001,3,2.0-3.0,1310720,10485760,53302,0,0,79
20181107205534.346,10.0.2.6,44366,10.0.4.12,5001,3,3.0-4.0,1835008,14680064,50604,8,0,65
20181107205535.291,10.0.2.6,44366,10.0.4.12,5001,3,4.0-5.0,1310720,10485760,53066,0,0,82
20181107205536.286,10.0.2.6,44366,10.0.4.12,5001,3,5.0-6.0,1572864,12582912,59815,0,0,91
20181107205537.291,10.0.2.6,44366,10.0.4.12,5001,3,6.0-7.0,1703936,13631488,67107,0,0,103
20181107205538.397,10.0.2.6,44366,10.0.4.12,5001,3,7.0-8.0,1835008,14680064,69892,0,0,115
20181107205539.332,10.0.2.6,44366,10.0.4.12,5001,3,8.0-9.0,1572864,12582912,79972,0,0,124
20181107205540.337,10.0.2.6,44366,10.0.4.12,5001,3,9.0-10.0,1703936,13631488,59126,4,0,103
20181107205541.272,10.0.2.6,44366,10.0.4.12,5001,3,10.0-11.0,1572864,12582912,66731,0,0,118
20181107205542.358,10.0.2.6,44366,10.0.4.12,5001,3,11.0-12.0,1835008,14680064,74541,0,0,125
20181107205543.303,10.0.2.6,44366,10.0.4.12,5001,3,12.0-13.0,1703936,13631488,76576,0,0,127
20181107205544.348,10.0.2.6,44366,10.0.4.12,5001,3,13.0-14.0,1835008,14680064,81572,0,0,137
20181107205545.253,10.0.2.6,44366,10.0.4.12,5001,3,14.0-15.0,1572864,12582912,82777,0,0,145
20181107205546.329,10.0.2.6,44366,10.0.4.12,5001,3,15.0-16.0,1966080,15728640,64154,9,0,115
20181107205547.395,10.0.2.6,44366,10.0.4.12,5001,3,16.0-17.0,1966080,15728640,75866,0,0,138
20181107205548.290,10.0.2.6,44366,10.0.4.12,5001,3,17.0-18.0,1703936,13631488,83550,0,0,147
20181107205549.425,10.0.2.6,44366,10.0.4.12,5001,3,18.0-19.0,1835008,14680064,76895,2,0,111
20181107205550.280,10.0.2.6,44366,10.0.4.12,5001,3,19.0-20.0,1310720,10485760,82080,0,0,131
20181107205551.375,10.0.2.6,44366,10.0.4.12,5001,3,20.0-21.0,1835008,14680064,78613,1,0,103
20181107205552.320,10.0.2.6,44366,10.0.4.12,5001,3,21.0-22.0,1310720,10485760,83150,0,0,114
20181107205553.456,10.0.2.6,44366,10.0.4.12,5001,3,22.0-23.0,1703936,13631488,55539,3,0,89
20181107205554.251,10.0.2.6,44366,10.0.4.12,5001,3,23.0-24.0,1310720,10485760,64719,0,0,106
20181107205555.356,10.0.2.6,44366,10.0.4.12,5001,3,24.0-25.0,2228224,17825792,57245,0,0,117
20181107205556.321,10.0.2.6,44366,10.0.4.12,5001,3,25.0-26.0,1966080,15728640,60816,0,0,123
20181107205557.477,10.0.2.6,44366,10.0.4.12,5001,3,26.0-27.0,1703936,13631488,40713,9,0,25
20181107205558.483,10.0.2.6,44366,10.0.4.12,5001,3,27.0-28.0,917504,7340032,20139,1,0,32
20181107205559.398,10.0.2.6,44366,10.0.4.12,5001,3,28.0-29.0,1310720,10485760,11871,6,0,22
20181107205600.356,10.0.2.6,44366,10.0.4.12,5001,3,29.0-30.0,1966080,15728640,14249,21,0,32
20181107205601.241,10.0.2.6,44366,10.0.4.12,5001,3,30.0-31.0,1703936,13631488,14408,10,0,31
