     0	0
     1	44274048
     2	36952960
     3	39617280
     4	45050176
     5	47749248
     6	47830336
     7	47772416
     8	47830336
     9	47853504
    10	47517568
    11	47575488
    12	47830336
    13	47818752
    14	47830336
    15	47830336
    16	47760832
    17	47807168
    18	47830336
    19	48293696
    20	55661120
    21	53807680
    22	49139328
    23	47818752
    24	47702912
    25	47830336
    26	48363200
    27	47807168
    28	37173056
    29	39779456
    30	45015424
    31	47853504
    32	47818752
    33	47830336
    34	47830336
    35	54282624
    36	55522112
    37	50552576
    38	47888256
    39	47749248
    40	47772416
    41	47830336
    42	47401728
    43	47830336
    44	47830336
    45	47818752
    46	47946176
    47	47702912
    48	47830336
    49	47818752
    50	47795584
    51	47726080
    52	47818752
    53	47818752
    54	47540736
    55	47644992
    56	47818752
    57	47830336
    58	47772416
    59	47749248
    60	47830336
    61	47818752
    62	47830336
    63	47818752
    64	38760064
    65	40868352
    66	45895808
    67	47934592
    68	47830336
    69	47830336
    70	47807168
    71	47726080
    72	47193216
    73	45826304
    74	47818752
    75	47818752
    76	47911424
    77	47830336
    78	40683008
    79	38377792
    80	43636928
    81	47610240
    82	47830336
    83	47818752
    84	47934592
    85	47714496
    86	47818752
    87	47807168
    88	47818752
    89	47714496
    90	47807168
    91	33228928
    92	23822272
    93	25218368
    94	22681472
    95	20225664
    96	19067264
    97	19067264
    98	19044096
    99	21082880
   100	27326656
   101	24592832
   102	22206528
   103	19495872
   104	19067264
   105	19009344
   106	19067264
   107	22554048
   108	26967552
   109	24291648
   110	21824256
   111	19310528
   112	19032512
   113	19055680
   114	19067264
   115	21268224
   116	26967552
   117	24361152
   118	21743168
   119	19461120
   120	19078848
   121	19055680
   122	20689024
   123	19125184
   124	19044096
   125	19044096
   126	19055680
   127	19067264
   128	19495872
   129	19067264
   130	19055680
   131	25658560
   132	26457856
   133	23724032
   134	21001792
   135	19194688
   136	19044096
   137	19067264
   138	19067264
   139	19658048
   140	19055680
   141	19067264
   142	19067264
   143	19658048
   144	19067264
   145	19055680
   146	19044096
   147	23955712
   148	29967808
   149	24604416
   150	22079104
   151	19461120
   152	19102016
   153	19067264
   154	19970816
   155	19403200
   156	19067264
   157	19067264
   158	19102016
   159	19032512
   160	18673408
   161	19936064
   162	19044096
   163	19553792
   164	19310528
   165	19067264
   166	19067264
   167	19067264
   168	19241024
   169	19310528
   170	19044096
   171	19275776
   172	19878144
   173	19067264
   174	19044096
   175	19067264
   176	19762304
   177	19136768
   178	19020928
   179	19067264
   180	19067264
   181	39304512
   182	46417088
   183	46695104
   184	47830336
   185	47830336
   186	47343808
   187	48050432
   188	47807168
   189	47830336
   190	47807168
   191	47807168
   192	53529664
   193	55892800
   194	51143360
   195	47934592
   196	38968576
   197	39327680
   198	44494144
   199	54294208
   200	55081920
   201	50390400
   202	52614528
   203	52058496
   204	48687552
   205	47818752
   206	47830336
   207	38956992
   208	38841152
   209	47355392
   210	53460160
   211	50911680
   212	47841920
   213	47807168
   214	47714496
   215	47830336
   216	47888256
   217	47714496
   218	41111616
   219	37868096
   220	43115648
   221	47413312
   222	47818752
   223	47818752
   224	47923008
   225	47702912
   226	47830336
   227	47830336
   228	47818752
   229	54966080
   230	54421632
   231	49927040
   232	47807168
   233	47737664
   234	47830336
   235	47818752
   236	47621824
   237	47297472
   238	47355392
   239	47818752
   240	47818752
   241	47818752
   242	47807168
   243	47795584
   244	47818752
   245	47818752
   246	47784000
   247	47807168
   248	47830336
   249	47818752
   250	47807168
   251	51965824
   252	56518336
   253	52058496
   254	48108352
   255	47749248
   256	47830336
   257	47807168
   258	47691328
   259	47772416
   260	47818752
   261	47807168
   262	50471488
   263	55510528
   264	52359680
   265	48270528
   266	47818752
   267	43706432
   268	36976128
   269	42096256
   270	47146880
