     0	0
     1	1.300000
     2	20.000000
     3	31.200000
     4	38.600000
     5	43.800000
     6	47.500000
     7	50.600000
     8	53.100000
     9	55.200000
    10	56.900000
    11	58.300000
    12	59.400000
    13	60.400000
    14	61.300000
    15	62.100000
    16	62.800000
    17	63.400000
    18	64.000000
    19	64.500000
    20	64.900000
    21	65.300000
    22	65.600000
    23	66.000000
    24	66.300000
    25	66.700000
    26	67.000000
    27	67.200000
    28	67.500000
    29	67.800000
    30	68.000000
    31	68.100000
    32	68.400000
    33	68.600000
    34	68.700000
    35	68.800000
    36	69.000000
    37	69.100000
    38	69.300000
    39	69.300000
    40	69.500000
    41	69.600000
    42	69.700000
    43	69.800000
    44	69.900000
    45	70.000000
    46	70.100000
    47	70.200000
    48	70.200000
    49	70.300000
    50	70.400000
    51	70.400000
    52	70.500000
    53	70.600000
    54	70.700000
    55	70.700000
    56	70.800000
    57	70.800000
    58	70.900000
    59	71.000000
    60	71.000000
    61	71.100000
    62	71.100000
    63	71.200000
    64	71.200000
    65	71.300000
    66	71.300000
    67	71.400000
    68	71.400000
    69	71.400000
    70	71.500000
    71	71.600000
    72	71.600000
    73	71.600000
    74	71.600000
    75	71.700000
    76	71.700000
    77	71.800000
    78	71.800000
    79	71.800000
    80	71.900000
    81	71.900000
    82	71.900000
    83	71.900000
    84	72.000000
    85	72.000000
    86	72.000000
    87	72.000000
    88	72.100000
    89	71.300000
    90	71.300000
