     0	0
     1	23002560
     2	22367520
     3	22379280
     4	22214640
     5	22426320
     6	22379280
     7	22391040
     8	22414560
     9	22379280
    10	22426320
    11	22367520
    12	22379280
    13	22414560
    14	22391040
    15	22379280
    16	22461600
    17	22391040
    18	22320480
    19	22485120
    20	22426320
    21	22379280
    22	22473360
    23	22332240
    24	22414560
    25	22379280
    26	22391040
    27	22438080
    28	22532160
    29	22379280
    30	22438080
    31	22367520
    32	22379280
    33	22379280
    34	22449840
    35	22367520
    36	22414560
    37	22402800
    38	22402800
    39	22332240
    40	22485120
    41	22167600
    42	22367520
    43	22367520
    44	22426320
    45	22402800
    46	22308720
    47	22414560
    48	22402800
    49	22367520
    50	22355760
    51	22543920
    52	22367520
    53	22414560
    54	22426320
    55	22402800
    56	22344000
    57	22414560
    58	22426320
    59	22426320
    60	22367520
    61	22391040
    62	22379280
    63	22426320
    64	22379280
    65	22414560
    66	22332240
    67	22438080
    68	22402800
    69	22391040
    70	22414560
    71	22355760
    72	22449840
    73	22402800
    74	22379280
    75	22367520
    76	22355760
    77	22473360
    78	22332240
    79	22426320
    80	22379280
    81	22379280
    82	22449840
    83	22355760
    84	22391040
    85	22402800
    86	22379280
    87	22426320
    88	22332240
    89	22426320
    90	22379280
