20181107224646.086,10.0.1.3,41642,10.0.2.6,5001,3,0.0-1.0,657090,5256720,0,0,0,0
20181107224647.083,10.0.1.3,41642,10.0.2.6,5001,3,1.0-2.0,655620,5244960,0,0,0,0
20181107224648.091,10.0.1.3,41642,10.0.2.6,5001,3,2.0-3.0,655620,5244960,0,0,0,0
20181107224649.088,10.0.1.3,41642,10.0.2.6,5001,3,3.0-4.0,655620,5244960,0,0,0,0
20181107224650.085,10.0.1.3,41642,10.0.2.6,5001,3,4.0-5.0,655620,5244960,0,0,0,0
20181107224651.082,10.0.1.3,41642,10.0.2.6,5001,3,5.0-6.0,654150,5233200,0,0,0,0
20181107224652.090,10.0.1.3,41642,10.0.2.6,5001,3,6.0-7.0,655620,5244960,0,0,0,0
20181107224653.087,10.0.1.3,41642,10.0.2.6,5001,3,7.0-8.0,655620,5244960,0,0,0,0
20181107224654.084,10.0.1.3,41642,10.0.2.6,5001,3,8.0-9.0,655620,5244960,0,0,0,0
20181107224655.081,10.0.1.3,41642,10.0.2.6,5001,3,9.0-10.0,655620,5244960,0,0,0,0
20181107224656.088,10.0.1.3,41642,10.0.2.6,5001,3,10.0-11.0,655620,5244960,0,0,0,0
20181107224657.085,10.0.1.3,41642,10.0.2.6,5001,3,11.0-12.0,654150,5233200,0,0,0,0
20181107224658.083,10.0.1.3,41642,10.0.2.6,5001,3,12.0-13.0,655620,5244960,0,0,0,0
20181107224659.090,10.0.1.3,41642,10.0.2.6,5001,3,13.0-14.0,655620,5244960,0,0,0,0
20181107224700.087,10.0.1.3,41642,10.0.2.6,5001,3,14.0-15.0,655620,5244960,0,0,0,0
20181107224701.084,10.0.1.3,41642,10.0.2.6,5001,3,15.0-16.0,655620,5244960,0,0,0,0
20181107224702.081,10.0.1.3,41642,10.0.2.6,5001,3,16.0-17.0,654150,5233200,0,0,0,0
20181107224703.088,10.0.1.3,41642,10.0.2.6,5001,3,17.0-18.0,655620,5244960,0,0,0,0
20181107224704.085,10.0.1.3,41642,10.0.2.6,5001,3,18.0-19.0,655620,5244960,0,0,0,0
20181107224705.082,10.0.1.3,41642,10.0.2.6,5001,3,19.0-20.0,655620,5244960,0,0,0,0
20181107224706.089,10.0.1.3,41642,10.0.2.6,5001,3,20.0-21.0,655620,5244960,0,0,0,0
20181107224707.086,10.0.1.3,41642,10.0.2.6,5001,3,21.0-22.0,655620,5244960,0,0,0,0
20181107224708.083,10.0.1.3,41642,10.0.2.6,5001,3,22.0-23.0,654150,5233200,0,0,0,0
20181107224709.080,10.0.1.3,41642,10.0.2.6,5001,3,23.0-24.0,655620,5244960,0,0,0,0
20181107224710.087,10.0.1.3,41642,10.0.2.6,5001,3,24.0-25.0,655620,5244960,0,0,0,0
20181107224711.084,10.0.1.3,41642,10.0.2.6,5001,3,25.0-26.0,655620,5244960,0,0,0,0
20181107224712.081,10.0.1.3,41642,10.0.2.6,5001,3,26.0-27.0,655620,5244960,0,0,0,0
20181107224713.088,10.0.1.3,41642,10.0.2.6,5001,3,27.0-28.0,655620,5244960,0,0,0,0
20181107224714.085,10.0.1.3,41642,10.0.2.6,5001,3,28.0-29.0,654150,5233200,0,0,0,0
20181107224715.082,10.0.1.3,41642,10.0.2.6,5001,3,29.0-30.0,655620,5244960,0,0,0,0
20181107224716.089,10.0.1.3,41642,10.0.2.6,5001,3,30.0-31.0,655620,5244960,0,0,0,0
20181107224717.086,10.0.1.3,41642,10.0.2.6,5001,3,31.0-32.0,655620,5244960,0,0,0,0
20181107224718.083,10.0.1.3,41642,10.0.2.6,5001,3,32.0-33.0,655620,5244960,0,0,0,0
20181107224719.080,10.0.1.3,41642,10.0.2.6,5001,3,33.0-34.0,654150,5233200,0,0,0,0
20181107224720.086,10.0.1.3,41642,10.0.2.6,5001,3,34.0-35.0,655620,5244960,0,0,0,0
20181107224721.083,10.0.1.3,41642,10.0.2.6,5001,3,35.0-36.0,655620,5244960,0,0,0,0
20181107224722.090,10.0.1.3,41642,10.0.2.6,5001,3,36.0-37.0,655620,5244960,0,0,0,0
20181107224723.087,10.0.1.3,41642,10.0.2.6,5001,3,37.0-38.0,655620,5244960,0,0,0,0
20181107224724.084,10.0.1.3,41642,10.0.2.6,5001,3,38.0-39.0,655620,5244960,0,0,0,0
20181107224725.081,10.0.1.3,41642,10.0.2.6,5001,3,39.0-40.0,654150,5233200,0,0,0,0
20181107224726.088,10.0.1.3,41642,10.0.2.6,5001,3,40.0-41.0,655620,5244960,0,0,0,0
20181107224727.085,10.0.1.3,41642,10.0.2.6,5001,3,41.0-42.0,655620,5244960,0,0,0,0
20181107224728.082,10.0.1.3,41642,10.0.2.6,5001,3,42.0-43.0,655620,5244960,0,0,0,0
20181107224729.089,10.0.1.3,41642,10.0.2.6,5001,3,43.0-44.0,655620,5244960,0,0,0,0
20181107224730.086,10.0.1.3,41642,10.0.2.6,5001,3,44.0-45.0,654150,5233200,0,0,0,0
20181107224731.083,10.0.1.3,41642,10.0.2.6,5001,3,45.0-46.0,655620,5244960,0,0,0,0
20181107224732.090,10.0.1.3,41642,10.0.2.6,5001,3,46.0-47.0,655620,5244960,0,0,0,0
20181107224733.087,10.0.1.3,41642,10.0.2.6,5001,3,47.0-48.0,655620,5244960,0,0,0,0
20181107224734.085,10.0.1.3,41642,10.0.2.6,5001,3,48.0-49.0,655620,5244960,0,0,0,0
20181107224735.082,10.0.1.3,41642,10.0.2.6,5001,3,49.0-50.0,655620,5244960,0,0,0,0
20181107224736.089,10.0.1.3,41642,10.0.2.6,5001,3,50.0-51.0,654150,5233200,0,0,0,0
20181107224737.087,10.0.1.3,41642,10.0.2.6,5001,3,51.0-52.0,655620,5244960,0,0,0,0
20181107224738.084,10.0.1.3,41642,10.0.2.6,5001,3,52.0-53.0,655620,5244960,0,0,0,0
20181107224739.081,10.0.1.3,41642,10.0.2.6,5001,3,53.0-54.0,655620,5244960,0,0,0,0
20181107224740.089,10.0.1.3,41642,10.0.2.6,5001,3,54.0-55.0,655620,5244960,0,0,0,0
20181107224741.086,10.0.1.3,41642,10.0.2.6,5001,3,55.0-56.0,655620,5244960,0,0,0,0
20181107224742.083,10.0.1.3,41642,10.0.2.6,5001,3,56.0-57.0,654150,5233200,0,0,0,0
20181107224743.090,10.0.1.3,41642,10.0.2.6,5001,3,57.0-58.0,655620,5244960,0,0,0,0
20181107224744.087,10.0.1.3,41642,10.0.2.6,5001,3,58.0-59.0,655620,5244960,0,0,0,0
20181107224745.084,10.0.1.3,41642,10.0.2.6,5001,3,59.0-60.0,655620,5244960,0,0,0,0
20181107224746.082,10.0.1.3,41642,10.0.2.6,5001,3,60.0-61.0,655620,5244960,0,0,0,0
20181107224747.089,10.0.1.3,41642,10.0.2.6,5001,3,61.0-62.0,654150,5233200,0,0,0,0
20181107224748.086,10.0.1.3,41642,10.0.2.6,5001,3,62.0-63.0,655620,5244960,0,0,0,0
20181107224749.083,10.0.1.3,41642,10.0.2.6,5001,3,63.0-64.0,655620,5244960,0,0,0,0
20181107224750.090,10.0.1.3,41642,10.0.2.6,5001,3,64.0-65.0,655620,5244960,0,0,0,0
20181107224751.088,10.0.1.3,41642,10.0.2.6,5001,3,65.0-66.0,655620,5244960,0,0,0,0
20181107224752.085,10.0.1.3,41642,10.0.2.6,5001,3,66.0-67.0,655620,5244960,0,0,0,0
20181107224753.082,10.0.1.3,41642,10.0.2.6,5001,3,67.0-68.0,654150,5233200,0,0,0,0
20181107224754.089,10.0.1.3,41642,10.0.2.6,5001,3,68.0-69.0,655620,5244960,0,0,0,0
20181107224755.087,10.0.1.3,41642,10.0.2.6,5001,3,69.0-70.0,655620,5244960,0,0,0,0
20181107224756.084,10.0.1.3,41642,10.0.2.6,5001,3,70.0-71.0,655620,5244960,0,0,0,0
20181107224757.081,10.0.1.3,41642,10.0.2.6,5001,3,71.0-72.0,655620,5244960,0,0,0,0
20181107224758.088,10.0.1.3,41642,10.0.2.6,5001,3,72.0-73.0,655620,5244960,0,0,0,0
20181107224759.085,10.0.1.3,41642,10.0.2.6,5001,3,73.0-74.0,654150,5233200,0,0,0,0
20181107224800.082,10.0.1.3,41642,10.0.2.6,5001,3,74.0-75.0,655620,5244960,0,0,0,0
20181107224801.089,10.0.1.3,41642,10.0.2.6,5001,3,75.0-76.0,655620,5244960,0,0,0,0
20181107224802.086,10.0.1.3,41642,10.0.2.6,5001,3,76.0-77.0,655620,5244960,0,0,0,0
20181107224803.083,10.0.1.3,41642,10.0.2.6,5001,3,77.0-78.0,655620,5244960,0,0,0,0
20181107224804.090,10.0.1.3,41642,10.0.2.6,5001,3,78.0-79.0,655620,5244960,0,0,0,0
20181107224805.087,10.0.1.3,41642,10.0.2.6,5001,3,79.0-80.0,654150,5233200,0,0,0,0
20181107224806.083,10.0.1.3,41642,10.0.2.6,5001,3,80.0-81.0,655620,5244960,0,0,0,0
20181107224807.090,10.0.1.3,41642,10.0.2.6,5001,3,81.0-82.0,655620,5244960,0,0,0,0
20181107224808.087,10.0.1.3,41642,10.0.2.6,5001,3,82.0-83.0,655620,5244960,0,0,0,0
20181107224809.084,10.0.1.3,41642,10.0.2.6,5001,3,83.0-84.0,655620,5244960,0,0,0,0
20181107224810.081,10.0.1.3,41642,10.0.2.6,5001,3,84.0-85.0,654150,5233200,0,0,0,0
20181107224811.088,10.0.1.3,41642,10.0.2.6,5001,3,85.0-86.0,655620,5244960,0,0,0,0
20181107224812.085,10.0.1.3,41642,10.0.2.6,5001,3,86.0-87.0,655620,5244960,0,0,0,0
20181107224813.081,10.0.1.3,41642,10.0.2.6,5001,3,87.0-88.0,655620,5244960,0,0,0,0
20181107224814.088,10.0.1.3,41642,10.0.2.6,5001,3,88.0-89.0,655620,5244960,0,0,0,0
20181107224815.085,10.0.1.3,41642,10.0.2.6,5001,3,89.0-90.0,655620,5244960,0,0,0,0
20181107224816.082,10.0.1.3,41642,10.0.2.6,5001,3,90.0-91.0,654150,5233200,0,0,0,0
20181107224817.089,10.0.1.3,41642,10.0.2.6,5001,3,91.0-92.0,655620,5244960,0,0,0,0
20181107224818.086,10.0.1.3,41642,10.0.2.6,5001,3,92.0-93.0,655620,5244960,0,0,0,0
20181107224819.083,10.0.1.3,41642,10.0.2.6,5001,3,93.0-94.0,655620,5244960,0,0,0,0
20181107224820.090,10.0.1.3,41642,10.0.2.6,5001,3,94.0-95.0,655620,5244960,0,0,0,0
20181107224821.088,10.0.1.3,41642,10.0.2.6,5001,3,95.0-96.0,654150,5233200,0,0,0,0
20181107224822.085,10.0.1.3,41642,10.0.2.6,5001,3,96.0-97.0,655620,5244960,0,0,0,0
20181107224823.082,10.0.1.3,41642,10.0.2.6,5001,3,97.0-98.0,655620,5244960,0,0,0,0
20181107224824.089,10.0.1.3,41642,10.0.2.6,5001,3,98.0-99.0,655620,5244960,0,0,0,0
20181107224825.086,10.0.1.3,41642,10.0.2.6,5001,3,99.0-100.0,655620,5244960,0,0,0,0
20181107224826.083,10.0.1.3,41642,10.0.2.6,5001,3,100.0-101.0,655620,5244960,0,0,0,0
20181107224827.080,10.0.1.3,41642,10.0.2.6,5001,3,101.0-102.0,654150,5233200,0,0,0,0
20181107224828.087,10.0.1.3,41642,10.0.2.6,5001,3,102.0-103.0,655620,5244960,0,0,0,0
20181107224829.084,10.0.1.3,41642,10.0.2.6,5001,3,103.0-104.0,655620,5244960,0,0,0,0
20181107224830.081,10.0.1.3,41642,10.0.2.6,5001,3,104.0-105.0,655620,5244960,0,0,0,0
20181107224831.088,10.0.1.3,41642,10.0.2.6,5001,3,105.0-106.0,655620,5244960,0,0,0,0
20181107224832.086,10.0.1.3,41642,10.0.2.6,5001,3,106.0-107.0,655620,5244960,0,0,0,0
20181107224833.083,10.0.1.3,41642,10.0.2.6,5001,3,107.0-108.0,654150,5233200,0,0,0,0
20181107224834.080,10.0.1.3,41642,10.0.2.6,5001,3,108.0-109.0,655620,5244960,0,0,0,0
20181107224835.087,10.0.1.3,41642,10.0.2.6,5001,3,109.0-110.0,655620,5244960,0,0,0,0
20181107224836.084,10.0.1.3,41642,10.0.2.6,5001,3,110.0-111.0,655620,5244960,0,0,0,0
20181107224837.091,10.0.1.3,41642,10.0.2.6,5001,3,111.0-112.0,655620,5244960,0,0,0,0
20181107224838.088,10.0.1.3,41642,10.0.2.6,5001,3,112.0-113.0,654150,5233200,0,0,0,0
20181107224839.085,10.0.1.3,41642,10.0.2.6,5001,3,113.0-114.0,655620,5244960,0,0,0,0
20181107224840.082,10.0.1.3,41642,10.0.2.6,5001,3,114.0-115.0,655620,5244960,0,0,0,0
20181107224841.090,10.0.1.3,41642,10.0.2.6,5001,3,115.0-116.0,655620,5244960,0,0,0,0
20181107224842.087,10.0.1.3,41642,10.0.2.6,5001,3,116.0-117.0,655620,5244960,0,0,0,0
20181107224843.084,10.0.1.3,41642,10.0.2.6,5001,3,117.0-118.0,655620,5244960,0,0,0,0
20181107224844.081,10.0.1.3,41642,10.0.2.6,5001,3,118.0-119.0,654150,5233200,0,0,0,0
20181107224845.088,10.0.1.3,41642,10.0.2.6,5001,3,119.0-120.0,655620,5244960,0,0,0,0
20181107224846.085,10.0.1.3,41642,10.0.2.6,5001,3,120.0-121.0,655620,5244960,0,0,0,0
20181107224847.083,10.0.1.3,41642,10.0.2.6,5001,3,121.0-122.0,655620,5244960,0,0,0,0
20181107224848.090,10.0.1.3,41642,10.0.2.6,5001,3,122.0-123.0,655620,5244960,0,0,0,0
20181107224849.087,10.0.1.3,41642,10.0.2.6,5001,3,123.0-124.0,655620,5244960,0,0,0,0
20181107224850.084,10.0.1.3,41642,10.0.2.6,5001,3,124.0-125.0,654150,5233200,0,0,0,0
20181107224851.081,10.0.1.3,41642,10.0.2.6,5001,3,125.0-126.0,655620,5244960,0,0,0,0
20181107224852.089,10.0.1.3,41642,10.0.2.6,5001,3,126.0-127.0,655620,5244960,0,0,0,0
20181107224853.086,10.0.1.3,41642,10.0.2.6,5001,3,127.0-128.0,655620,5244960,0,0,0,0
20181107224854.083,10.0.1.3,41642,10.0.2.6,5001,3,128.0-129.0,655620,5244960,0,0,0,0
20181107224855.080,10.0.1.3,41642,10.0.2.6,5001,3,129.0-130.0,654150,5233200,0,0,0,0
