     0	0
     1	2768576
     2	2583232
     3	2606400
     4	2583232
     5	2699072
     6	2606400
     7	2096704
     8	3648960
     9	2907584
    10	3046592
    11	2617984
    12	2594816
    13	2478976
    14	2571648
    15	2583232
    16	2536896
    17	2606400
    18	2675904
    19	2473408
    20	2982656
    21	2363136
    22	2467392
    23	2305216
    24	2293632
    25	2363136
    26	2444224
    27	2687488
    28	2230144
    29	2878400
    30	1946112
    31	1922944
    32	1888192
    33	1783936
    34	1934528
    35	2038784
    36	1424832
    37	2594816
    38	1668096
    39	1494336
    40	1517504
    41	1552256
    42	1505920
    43	1702848
    44	2050368
    45	2282048
    46	2374720
    47	2421056
    48	2421056
    49	2432640
    50	2513728
    51	2478976
    52	2490560
    53	2455808
    54	3000256
    55	2977088
    56	2953920
    57	2930752
    58	3081344
    59	2930752
    60	2896000
    61	3000256
    62	3347776
    63	3313024
    64	3162432
    65	3289856
    66	3405696
    67	3185600
    68	3208768
    69	3174016
    70	2641152
    71	2548480
    72	2467392
    73	2374720
    74	2432640
    75	2421056
    76	2513728
    77	3492800
    78	1696832
    79	3081344
    80	3359360
    81	3289856
    82	3370944
    83	3440448
    84	3428864
    85	3313024
    86	2235712
    87	4031232
    88	3150848
    89	3359360
    90	3220352
    91	4123904
    92	2651214
