1541610022,3.000000,0.500000
1541610023,41.900000,0.500000
1541610024,66.600000,0.500000
1541610025,82.800000,0.500000
1541610026,94.700000,0.500000
1541610027,103.800000,0.500000
1541610028,110.900000,0.500000
1541610029,116.700000,0.500000
1541610030,121.300000,0.500000
1541610031,125.300000,0.500000
1541610032,128.600000,0.500000
1541610033,131.500000,0.500000
1541610034,134.000000,0.500000
1541610035,136.000000,0.500000
1541610036,138.100000,0.500000
1541610037,139.800000,0.500000
1541610038,141.400000,0.500000
1541610039,142.900000,0.500000
1541610040,143.900000,0.500000
1541610041,145.200000,0.500000
1541610042,146.100000,0.500000
1541610043,141.300000,0.500000
1541610044,142.500000,0.500000
1541610045,143.500000,0.500000
1541610046,144.400000,0.500000
1541610047,145.300000,0.500000
1541610048,146.100000,0.500000
1541610049,146.900000,0.500000
1541610050,147.600000,0.500000
1541610051,148.300000,0.500000
1541610052,148.900000,0.500000
1541610053,149.700000,0.500000
1541610054,150.400000,0.500000
1541610055,151.000000,0.500000
1541610056,151.400000,0.500000
1541610057,152.000000,0.500000
1541610058,152.500000,0.500000
1541610059,152.900000,0.500000
1541610060,153.300000,0.500000
1541610061,153.800000,0.500000
1541610062,154.300000,0.500000
1541610063,154.400000,0.500000
1541610064,154.800000,0.500000
1541610065,155.100000,0.500000
1541610066,155.300000,0.500000
1541610067,155.700000,0.500000
1541610068,155.900000,0.500000
1541610069,156.100000,0.500000
1541610070,156.500000,0.500000
1541610071,156.700000,0.500000
1541610072,157.000000,0.500000
1541610073,157.200000,0.500000
1541610074,157.500000,0.500000
1541610075,157.900000,0.500000
1541610076,158.100000,0.500000
1541610077,158.300000,0.500000
1541610078,158.500000,0.500000
1541610079,158.800000,0.500000
1541610080,159.100000,0.500000
1541610081,159.400000,0.500000
1541610082,159.600000,0.500000
1541610083,159.700000,0.500000
1541610084,159.900000,0.500000
1541610085,160.000000,0.500000
1541610086,160.200000,0.500000
1541610087,160.300000,0.500000
1541610088,160.500000,0.500000
1541610089,160.700000,0.500000
1541610090,160.900000,0.500000
1541610091,161.100000,0.500000
1541610092,161.200000,0.500000
1541610093,161.400000,0.500000
1541610094,161.500000,0.500000
1541610095,161.800000,0.500000
1541610096,161.800000,0.500000
1541610097,162.000000,0.500000
1541610098,162.100000,0.500000
1541610099,162.300000,0.500000
1541610100,162.300000,0.500000
1541610101,162.500000,0.500000
1541610102,162.500000,0.500000
1541610103,162.700000,0.500000
1541610104,162.800000,0.500000
1541610105,162.800000,0.500000
1541610106,162.900000,0.500000
1541610107,163.000000,0.500000
1541610108,163.200000,0.500000
1541610109,163.200000,0.500000
1541610111,163.200000,0.500000
1541610112,163.400000,0.500000
1541610113,162.000000,0.500000
1541610114,160.400000,0.500000
