20181107210536.670,10.0.2.6,44438,10.0.4.12,5001,3,0.0-1.0,1572864,12582912,71486,0,0,89
20181107210537.826,10.0.2.6,44438,10.0.4.12,5001,3,1.0-2.0,1441792,11534336,74531,4,0,87
20181107210538.690,10.0.2.6,44438,10.0.4.12,5001,3,2.0-3.0,1048576,8388608,59910,2,0,70
20181107210539.786,10.0.2.6,44438,10.0.4.12,5001,3,3.0-4.0,1310720,10485760,70001,0,0,82
20181107210540.670,10.0.2.6,44438,10.0.4.12,5001,3,4.0-5.0,1048576,8388608,77699,0,0,91
20181107210541.766,10.0.2.6,44438,10.0.4.12,5001,3,5.0-6.0,1310720,10485760,87963,0,0,101
20181107210542.831,10.0.2.6,44438,10.0.4.12,5001,3,6.0-7.0,1310720,10485760,92574,0,0,110
20181107210543.676,10.0.2.6,44438,10.0.4.12,5001,3,7.0-8.0,1048576,8388608,68307,1,0,83
20181107210544.831,10.0.2.6,44438,10.0.4.12,5001,3,8.0-9.0,1310720,10485760,87917,1,0,72
20181107210545.696,10.0.2.6,44438,10.0.4.12,5001,3,9.0-10.0,1048576,8388608,70455,0,0,82
20181107210546.801,10.0.2.6,44438,10.0.4.12,5001,3,10.0-11.0,1310720,10485760,78752,0,0,91
20181107210547.675,10.0.2.6,44438,10.0.4.12,5001,3,11.0-12.0,1048576,8388608,84804,0,0,100
20181107210548.771,10.0.2.6,44438,10.0.4.12,5001,3,12.0-13.0,1310720,10485760,92485,0,0,108
20181107210549.635,10.0.2.6,44438,10.0.4.12,5001,3,13.0-14.0,1048576,8388608,99198,0,0,115
20181107210550.781,10.0.2.6,44438,10.0.4.12,5001,3,14.0-15.0,1441792,11534336,84090,1,0,100
20181107210551.746,10.0.2.6,44438,10.0.4.12,5001,3,15.0-16.0,1048576,8388608,91084,1,0,77
20181107210552.801,10.0.2.6,44438,10.0.4.12,5001,3,16.0-17.0,1310720,10485760,77157,0,0,90
20181107210553.675,10.0.2.6,44438,10.0.4.12,5001,3,17.0-18.0,1048576,8388608,82031,0,0,96
20181107210554.811,10.0.2.6,44438,10.0.4.12,5001,3,18.0-19.0,1310720,10485760,66222,1,0,79
20181107210555.676,10.0.2.6,44438,10.0.4.12,5001,3,19.0-20.0,1048576,8388608,78291,0,0,93
20181107210556.812,10.0.2.6,44438,10.0.4.12,5001,3,20.0-21.0,1441792,11534336,63575,1,0,74
20181107210557.686,10.0.2.6,44438,10.0.4.12,5001,3,21.0-22.0,1048576,8388608,71046,0,0,84
20181107210558.822,10.0.2.6,44438,10.0.4.12,5001,3,22.0-23.0,1310720,10485760,43557,2,0,52
20181107210559.706,10.0.2.6,44438,10.0.4.12,5001,3,23.0-24.0,1048576,8388608,55566,0,0,65
20181107210600.792,10.0.2.6,44438,10.0.4.12,5001,3,24.0-25.0,1310720,10485760,66387,0,0,79
20181107210601.666,10.0.2.6,44438,10.0.4.12,5001,3,25.0-26.0,1048576,8388608,75508,0,0,87
20181107210602.762,10.0.2.6,44438,10.0.4.12,5001,3,26.0-27.0,1310720,10485760,83085,0,0,98
20181107210603.646,10.0.2.6,44438,10.0.4.12,5001,3,27.0-28.0,1048576,8388608,89779,0,0,106
20181107210604.732,10.0.2.6,44438,10.0.4.12,5001,3,28.0-29.0,1310720,10485760,76723,2,0,90
20181107210605.827,10.0.2.6,44438,10.0.4.12,5001,3,29.0-30.0,1310720,10485760,89480,0,0,104
20181107210606.702,10.0.2.6,44438,10.0.4.12,5001,3,30.0-31.0,1048576,8388608,94345,0,0,108
20181107210607.788,10.0.2.6,44438,10.0.4.12,5001,3,31.0-32.0,1310720,10485760,94368,0,0,108
20181107210608.672,10.0.2.6,44438,10.0.4.12,5001,3,32.0-33.0,1048576,8388608,96993,0,0,114
20181107210609.748,10.0.2.6,44438,10.0.4.12,5001,3,33.0-34.0,1310720,10485760,80318,1,0,96
20181107210610.632,10.0.2.6,44438,10.0.4.12,5001,3,34.0-35.0,1048576,8388608,92449,0,0,110
20181107210611.718,10.0.2.6,44438,10.0.4.12,5001,3,35.0-36.0,1179648,9437184,99369,0,0,117
20181107210612.803,10.0.2.6,44438,10.0.4.12,5001,3,36.0-37.0,1310720,10485760,99737,0,0,117
20181107210613.718,10.0.2.6,44438,10.0.4.12,5001,3,37.0-38.0,1179648,9437184,80112,1,0,96
20181107210614.814,10.0.2.6,44438,10.0.4.12,5001,3,38.0-39.0,1310720,10485760,94553,0,0,111
20181107210615.688,10.0.2.6,44438,10.0.4.12,5001,3,39.0-40.0,1048576,8388608,99423,0,0,115
20181107210616.774,10.0.2.6,44438,10.0.4.12,5001,3,40.0-41.0,1310720,10485760,82921,1,0,98
